,상권코드,서비스업종코드명,점포수,유사업종점포수,개업점포수,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명
706,2120078,중식음식점,6.0,6.0,0.0,0.0,57.0,1.0,1.0,11.0,0.0,5.0,145.0,528.0,788227.0,348026.0,440201.0,99076.0,134025.0,108254,120388.0,131436.0,195050.0,129611,144239,122185.0,132736.0,167818.0,91639.0,108910,111108.0,111874.0,110586.0,117058.0,120254,108440,17370000.0,강북구
707,2120078,패스트푸드점,4.0,12.0,0.0,0.0,57.0,1.0,1.0,11.0,0.0,5.0,145.0,528.0,788227.0,348026.0,440201.0,99076.0,134025.0,108254,120388.0,131436.0,195050.0,129611,144239,122185.0,132736.0,167818.0,91639.0,108910,111108.0,111874.0,110586.0,117058.0,120254,108440,7140000.0,강북구
715,2110529,중식음식점,0.0,2.0,0.0,0.0,27.0,1.0,1.0,11.0,0.0,3.0,136.0,3360.0,1195299.0,544339.0,650960.0,169871.0,138887.0,166640,167596.0,193179.0,313294.125,308415,242753,140178.0,141680.0,203708.0,158566.0,170746,166581.0,166733.0,168162.0,168049.0,176115,178912,27356250.0,서대문구
716,2110529,제과점,2.0,3.0,0.0,0.0,27.0,1.0,1.0,11.0,0.0,3.0,136.0,3360.0,1195299.0,544339.0,650960.0,169871.0,138887.0,166640,167596.0,193179.0,313294.125,308415,242753,140178.0,141680.0,203708.0,158566.0,170746,166581.0,166733.0,168162.0,168049.0,176115,178912,13320000.0,서대문구
719,2110244,커피-음료,2.0,7.0,0.0,0.0,18.0,0.0,1.0,5.0,1.0,2.0,250.0,1764.0,861363.0,418804.0,442559.0,130238.0,102220.0,117623,125714.0,150365.0,235204.0,182703,169691,108314.0,115441.0,172226.0,112987.0,125544,122531.0,123815.0,121214.0,122790.0,123501,121966,5130000.0,중랑구
723,2110244,치킨전문점,1.0,2.0,0.0,0.0,18.0,0.0,1.0,5.0,1.0,2.0,250.0,1764.0,861363.0,418804.0,442559.0,130238.0,102220.0,117623,125714.0,150365.0,235204.0,182703,169691,108314.0,115441.0,172226.0,112987.0,125544,122531.0,123815.0,121214.0,122790.0,123501,121966,18230000.0,중랑구
725,2110244,호프-간이주점,9.0,12.0,0.0,0.0,18.0,0.0,1.0,5.0,1.0,2.0,250.0,1764.0,861363.0,418804.0,442559.0,130238.0,102220.0,117623,125714.0,150365.0,235204.0,182703,169691,108314.0,115441.0,172226.0,112987.0,125544,122531.0,123815.0,121214.0,122790.0,123501,121966,9500000.0,중랑구
726,2110244,제과점,3.0,5.0,1.0,1.0,18.0,0.0,1.0,5.0,1.0,2.0,250.0,1764.0,861363.0,418804.0,442559.0,130238.0,102220.0,117623,125714.0,150365.0,235204.0,182703,169691,108314.0,115441.0,172226.0,112987.0,125544,122531.0,123815.0,121214.0,122790.0,123501,121966,8100000.0,중랑구
727,2120207,일식음식점,13.0,14.0,0.0,0.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,17460000.0,강남구
729,2120207,양식음식점,10.0,12.0,1.0,0.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,27356250.0,강남구
730,2120207,패스트푸드점,12.0,17.0,1.0,1.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,4450000.0,강남구
731,2120207,한식음식점,16.5,19.5,1.0,1.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,27356250.0,강남구
732,2120207,중식음식점,6.0,6.0,0.0,0.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,27356250.0,강남구
735,2120207,분식전문점,16.5,19.5,1.0,1.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,13500000.0,강남구
736,2120207,치킨전문점,2.0,8.0,0.0,0.0,72.0,4.0,1.0,14.0,2.0,8.0,3061.5,4618.5,1605691.5,773008.5,846745.5,195024.0,295403.0,301314,271894.5,211915.0,228870.0,334747,328662,203338.5,205087.5,278791.5,175049.0,232917,230677.5,231595.5,233140.875,233997.375,201266,190227,27356250.0,강남구
741,2130190,호프-간이주점,16.5,19.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,150.0,339.0,475493.0,218570.0,256922.0,63396.0,197169.0,88853,53542.0,35549.0,36986.0,86565,63059,62987.0,81055.0,118028.0,63798.0,59306,58002.0,60038.0,61318.0,69872.0,88340,78616,26610000.0,마포구
743,2130190,커피-음료,16.5,19.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,150.0,339.0,475493.0,218570.0,256922.0,63396.0,197169.0,88853,53542.0,35549.0,36986.0,86565,63059,62987.0,81055.0,118028.0,63798.0,59306,58002.0,60038.0,61318.0,69872.0,88340,78616,18890000.0,마포구
745,2110227,한식음식점,6.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,216.0,774.0,489137.0,227244.0,261893.0,66205.0,54046.0,75298,80258.0,80932.0,132396.0,93875,98145,67173.0,70643.0,101321.0,57980.0,68849,68434.0,68213.0,68289.0,68561.0,73076,73715,8800000.0,동대문구
746,2110227,제과점,0.0,2.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,216.0,774.0,489137.0,227244.0,261893.0,66205.0,54046.0,75298,80258.0,80932.0,132396.0,93875,98145,67173.0,70643.0,101321.0,57980.0,68849,68434.0,68213.0,68289.0,68561.0,73076,73715,27356250.0,동대문구
748,2110227,커피-음료,2.0,5.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,216.0,774.0,489137.0,227244.0,261893.0,66205.0,54046.0,75298,80258.0,80932.0,132396.0,93875,98145,67173.0,70643.0,101321.0,57980.0,68849,68434.0,68213.0,68289.0,68561.0,73076,73715,8120000.0,동대문구
756,2110383,중식음식점,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,33.0,673.0,48539.0,16841.0,31699.0,8370.0,11709.0,4905,5664.0,6620.0,11270.0,5803,9955,9480.0,9236.0,9616.0,4449.0,7226,7827.0,7813.0,7546.0,6707.0,5561,5858,13630000.0,도봉구
757,2110383,커피-음료,12.0,13.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,33.0,673.0,48539.0,16841.0,31699.0,8370.0,11709.0,4905,5664.0,6620.0,11270.0,5803,9955,9480.0,9236.0,9616.0,4449.0,7226,7827.0,7813.0,7546.0,6707.0,5561,5858,4970000.0,도봉구
759,2120052,일식음식점,16.5,19.5,1.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,9720000.0,성동구
760,2120052,패스트푸드점,3.0,6.0,0.0,0.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,1500000.0,성동구
761,2120052,중식음식점,12.0,15.0,0.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,11090000.0,성동구
762,2120052,양식음식점,16.5,18.0,1.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,4210000.0,성동구
763,2120052,분식전문점,16.5,19.5,1.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,18080000.0,성동구
764,2120052,호프-간이주점,13.0,16.0,0.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,27356250.0,성동구
765,2120052,제과점,6.0,12.0,1.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,27356250.0,성동구
766,2120052,커피-음료,16.5,19.5,0.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,27356250.0,성동구
767,2120052,한식음식점,16.5,19.5,1.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,27356250.0,성동구
768,2120052,치킨전문점,2.0,7.0,0.0,1.0,60.0,1.0,2.0,9.0,1.0,8.0,3061.5,1062.0,1229634.0,638045.0,591589.0,78186.0,312913.0,294175,213983.0,167137.0,163239.0,143520,257321,203338.5,205087.5,247841.0,103248.0,181406,199587.0,199646.0,199384.0,196621.0,135175,117816,21210000.0,성동구
770,2110200,분식전문점,0.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,74.0,807.0,337339.0,162534.0,174805.0,30675.0,35447.0,40311,48751.0,55677.0,126478.0,98673,70042,36508.0,36788.0,52052.0,43276.0,48001,46566.0,46617.0,46226.0,46110.0,50437,53382,27356250.0,동대문구
774,2110558,커피-음료,16.5,19.5,1.0,1.0,25.0,2.0,1.0,9.0,0.0,2.0,2338.0,4618.5,1605691.5,773008.5,846745.5,204184.5,303494.0,301314,271894.5,225837.75,313294.125,383523,328662,202699.0,193681.0,265968.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,2630000.0,마포구
775,2110558,양식음식점,6.0,8.0,1.0,0.0,25.0,2.0,1.0,9.0,0.0,2.0,2338.0,4618.5,1605691.5,773008.5,846745.5,204184.5,303494.0,301314,271894.5,225837.75,313294.125,383523,328662,202699.0,193681.0,265968.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,2340000.0,마포구
777,2110558,한식음식점,16.5,19.5,1.0,1.0,25.0,2.0,1.0,9.0,0.0,2.0,2338.0,4618.5,1605691.5,773008.5,846745.5,204184.5,303494.0,301314,271894.5,225837.75,313294.125,383523,328662,202699.0,193681.0,265968.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,마포구
779,2110558,패스트푸드점,4.0,7.0,0.0,0.0,25.0,2.0,1.0,9.0,0.0,2.0,2338.0,4618.5,1605691.5,773008.5,846745.5,204184.5,303494.0,301314,271894.5,225837.75,313294.125,383523,328662,202699.0,193681.0,265968.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,1780000.0,마포구
781,2110558,분식전문점,10.0,12.0,1.0,0.0,25.0,2.0,1.0,9.0,0.0,2.0,2338.0,4618.5,1605691.5,773008.5,846745.5,204184.5,303494.0,301314,271894.5,225837.75,313294.125,383523,328662,202699.0,193681.0,265968.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,2460000.0,마포구
782,2110558,육류판매,5.0,5.0,0.0,0.0,25.0,2.0,1.0,9.0,0.0,2.0,2338.0,4618.5,1605691.5,773008.5,846745.5,204184.5,303494.0,301314,271894.5,225837.75,313294.125,383523,328662,202699.0,193681.0,265968.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,7110000.0,마포구
783,2120113,분식전문점,16.5,19.5,1.0,0.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,6980000.0,양천구
785,2120113,한식음식점,16.5,19.5,1.0,1.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,27356250.0,양천구
786,2120113,치킨전문점,4.0,11.0,1.0,1.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,27356250.0,양천구
787,2120113,커피-음료,16.5,19.5,1.0,1.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,8920000.0,양천구
789,2120113,일식음식점,14.0,16.0,1.0,0.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,4670000.0,양천구
791,2120113,양식음식점,7.0,8.0,1.0,0.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,5110000.0,양천구
792,2120113,제과점,11.0,14.0,0.0,0.0,66.0,1.0,1.0,5.0,1.0,8.0,628.0,3255.0,1246118.0,573440.0,672678.0,204184.5,147453.0,147687,243780.0,178446.0,196341.0,235556,232542,180658.0,190861.0,259641.0,146860.0,173787,173331.0,173575.0,175374.0,179491.0,191572,178987,18290000.0,양천구
793,2120101,제과점,16.5,19.5,0.0,0.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,11170000.0,마포구
794,2120101,커피-음료,16.5,19.5,1.0,1.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,18270000.0,마포구
795,2120101,호프-간이주점,16.5,19.5,0.0,0.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,27356250.0,마포구
796,2120101,치킨전문점,2.0,5.0,0.0,0.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,9980000.0,마포구
797,2120101,중식음식점,15.0,17.0,1.0,1.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,12340000.0,마포구
798,2120101,일식음식점,16.5,19.5,1.0,0.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,12480000.0,마포구
799,2120101,양식음식점,16.5,19.5,0.0,1.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,20490000.0,마포구
800,2120101,한식음식점,16.5,19.5,1.0,1.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,27356250.0,마포구
802,2120101,패스트푸드점,9.0,13.0,0.0,0.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,7220000.0,마포구
803,2120101,분식전문점,16.5,19.5,1.0,1.0,77.0,4.0,2.0,15.0,2.0,12.0,1932.0,4618.5,1582731.0,715610.0,846745.5,125214.0,317761.5,301314,250451.0,178209.0,199499.0,224148,290803,203338.5,205087.5,278791.5,182357.0,216074,226822.0,228411.0,232907.0,233997.375,218028,207466,14270000.0,마포구
806,2120249,한식음식점,16.5,19.5,0.0,0.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,27356250.0,강동구
807,2120249,제과점,6.0,16.0,0.0,1.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,27356250.0,강동구
808,2120249,육류판매,4.0,4.0,0.0,0.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,27356250.0,강동구
809,2120249,치킨전문점,2.0,4.0,1.0,1.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,15970000.0,강동구
811,2120249,분식전문점,16.5,19.5,0.0,0.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,27356250.0,강동구
812,2120249,패스트푸드점,6.0,16.0,0.0,0.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,10980000.0,강동구
814,2120249,커피-음료,13.0,19.5,0.0,0.0,60.0,1.0,1.0,3.0,1.0,17.0,1359.0,1201.0,493783.0,241213.0,252570.0,144126.0,51580.0,50783,76654.0,69314.0,101326.0,65663,85285,79239.0,92032.0,121550.0,50016.0,70220,71669.0,72597.0,71896.0,73270.0,72994,61137,27356250.0,강동구
821,2110450,분식전문점,16.5,19.5,1.0,1.0,20.0,0.0,0.0,11.0,0.0,2.0,1576.0,4618.5,1605691.5,773008.5,846745.5,204184.5,227712.0,267353,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,1540000.0,은평구
822,2110450,중식음식점,3.0,3.0,0.0,0.0,20.0,0.0,0.0,11.0,0.0,2.0,1576.0,4618.5,1605691.5,773008.5,846745.5,204184.5,227712.0,267353,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,21680000.0,은평구
823,2110450,호프-간이주점,8.0,9.0,1.0,1.0,20.0,0.0,0.0,11.0,0.0,2.0,1576.0,4618.5,1605691.5,773008.5,846745.5,204184.5,227712.0,267353,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,6030000.0,은평구
825,2110315,한식음식점,13.0,15.0,1.0,1.0,24.0,0.0,0.0,10.0,0.0,3.0,124.0,3029.0,1442587.0,645540.0,797046.0,204184.5,243385.0,170431,209549.0,225466.0,313294.125,383523,291835,157074.0,160063.0,236963.0,195405.0,206767,204511.0,205229.0,203111.0,204975.0,208228,209766,8580000.0,성북구
828,2110315,커피-음료,4.0,6.0,0.0,0.0,24.0,0.0,0.0,10.0,0.0,3.0,124.0,3029.0,1442587.0,645540.0,797046.0,204184.5,243385.0,170431,209549.0,225466.0,313294.125,383523,291835,157074.0,160063.0,236963.0,195405.0,206767,204511.0,205229.0,203111.0,204975.0,208228,209766,1850000.0,성북구
829,2110315,호프-간이주점,4.0,5.0,0.0,0.0,24.0,0.0,0.0,10.0,0.0,3.0,124.0,3029.0,1442587.0,645540.0,797046.0,204184.5,243385.0,170431,209549.0,225466.0,313294.125,383523,291835,157074.0,160063.0,236963.0,195405.0,206767,204511.0,205229.0,203111.0,204975.0,208228,209766,27356250.0,성북구
831,2110315,분식전문점,6.0,7.0,0.0,0.0,24.0,0.0,0.0,10.0,0.0,3.0,124.0,3029.0,1442587.0,645540.0,797046.0,204184.5,243385.0,170431,209549.0,225466.0,313294.125,383523,291835,157074.0,160063.0,236963.0,195405.0,206767,204511.0,205229.0,203111.0,204975.0,208228,209766,9020000.0,성북구
834,2120014,분식전문점,16.5,19.5,0.0,0.0,94.0,2.0,1.0,4.0,0.0,20.0,3061.5,1017.0,717758.0,383196.0,334563.0,34427.0,121061.0,119964,125041.0,138749.0,178518.0,80047,156541,149535.0,146678.0,130671.0,54286.0,106223,116750.0,116748.0,117017.0,115041.0,82631,63349,13990000.0,종로구
838,2120014,한식음식점,16.5,19.5,1.0,1.0,94.0,2.0,1.0,4.0,0.0,20.0,3061.5,1017.0,717758.0,383196.0,334563.0,34427.0,121061.0,119964,125041.0,138749.0,178518.0,80047,156541,149535.0,146678.0,130671.0,54286.0,106223,116750.0,116748.0,117017.0,115041.0,82631,63349,24740000.0,종로구
840,2120014,중식음식점,5.0,5.0,0.0,0.0,94.0,2.0,1.0,4.0,0.0,20.0,3061.5,1017.0,717758.0,383196.0,334563.0,34427.0,121061.0,119964,125041.0,138749.0,178518.0,80047,156541,149535.0,146678.0,130671.0,54286.0,106223,116750.0,116748.0,117017.0,115041.0,82631,63349,4600000.0,종로구
843,2110174,중식음식점,3.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,2.0,432.0,4618.5,1335956.0,582225.0,753733.0,188671.0,165327.0,183219,199052.0,213237.0,313294.125,365537,263453,137745.0,149002.0,236825.0,183395.0,189064,181533.0,181726.0,181965.0,182879.0,203711,214056,10510000.0,광진구
846,2110174,육류판매,9.0,9.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,2.0,432.0,4618.5,1335956.0,582225.0,753733.0,188671.0,165327.0,183219,199052.0,213237.0,313294.125,365537,263453,137745.0,149002.0,236825.0,183395.0,189064,181533.0,181726.0,181965.0,182879.0,203711,214056,27356250.0,광진구
847,2110174,커피-음료,10.0,10.0,1.0,1.0,9.0,0.0,0.0,5.0,0.0,2.0,432.0,4618.5,1335956.0,582225.0,753733.0,188671.0,165327.0,183219,199052.0,213237.0,313294.125,365537,263453,137745.0,149002.0,236825.0,183395.0,189064,181533.0,181726.0,181965.0,182879.0,203711,214056,2710000.0,광진구
