,상권코드,시군구명,서비스업종명,월예상매출
664,2120198,강남구,분식전문점,1288.0
665,2120198,강남구,양식음식점,1319.0
666,2120198,강남구,육류판매,1261.0
667,2120078,강북구,제과점,892.0
668,2120078,강북구,호프-간이주점,789.0
669,2120078,강북구,한식음식점,898.0
670,2120078,강북구,치킨전문점,755.0
671,2120078,강북구,일식음식점,633.0
672,2120078,강북구,양식음식점,850.0
673,2120078,강북구,중식음식점,850.0
674,2120078,강북구,패스트푸드점,1230.0
675,2120078,강북구,분식전문점,789.0
676,2120078,강북구,커피-음료,822.0
677,2110529,서대문구,한식음식점,1466.0
678,2110529,서대문구,패스트푸드점,1754.0
679,2110529,서대문구,분식전문점,1464.0
680,2110529,서대문구,육류판매,1341.0
681,2110529,서대문구,치킨전문점,1573.0
682,2110529,서대문구,중식음식점,1168.0
683,2110529,서대문구,제과점,1590.0
684,2110529,서대문구,호프-간이주점,1425.0
685,2110529,서대문구,커피-음료,1197.0
686,2110244,중랑구,커피-음료,831.0
687,2110244,중랑구,한식음식점,993.0
688,2110244,중랑구,분식전문점,886.0
689,2110244,중랑구,중식음식점,911.0
690,2110244,중랑구,치킨전문점,1034.0
691,2110244,중랑구,일식음식점,733.0
692,2110244,중랑구,호프-간이주점,911.0
693,2110244,중랑구,제과점,966.0
694,2120207,강남구,일식음식점,1159.0
695,2120207,강남구,호프-간이주점,1179.0
696,2120207,강남구,양식음식점,1237.0
697,2120207,강남구,패스트푸드점,1632.0
698,2120207,강남구,한식음식점,1252.0
699,2120207,강남구,중식음식점,1179.0
700,2120207,강남구,제과점,1309.0
701,2120207,강남구,커피-음료,1059.0
702,2120207,강남구,분식전문점,1204.0
703,2120207,강남구,치킨전문점,1424.0
704,2130190,마포구,한식음식점,1378.0
705,2130190,마포구,분식전문점,1237.0
706,2130190,마포구,양식음식점,1125.0
707,2130190,마포구,치킨전문점,1384.0
708,2130190,마포구,호프-간이주점,1125.0
709,2130190,마포구,일식음식점,1034.0
710,2130190,마포구,커피-음료,1267.0
711,2130190,마포구,제과점,1191.0
712,2110227,동대문구,한식음식점,1060.0
713,2110227,동대문구,제과점,720.0
714,2110227,동대문구,육류판매,1032.0
715,2110227,동대문구,커피-음료,1011.0
716,2110227,동대문구,분식전문점,1032.0
717,2110383,도봉구,분식전문점,1141.0
718,2110383,도봉구,제과점,1263.0
719,2110383,도봉구,일식음식점,1063.0
720,2110383,도봉구,패스트푸드점,1502.0
721,2110383,도봉구,양식음식점,1141.0
722,2110383,도봉구,한식음식점,1276.0
723,2110383,도봉구,중식음식점,1141.0
724,2110383,도봉구,커피-음료,1120.0
725,2120052,성동구,일식음식점,1332.0
726,2120052,성동구,패스트푸드점,1895.0
727,2120052,성동구,중식음식점,1422.0
728,2120052,성동구,양식음식점,1481.0
729,2120052,성동구,분식전문점,1481.0
730,2120052,성동구,호프-간이주점,1422.0
731,2120052,성동구,제과점,1729.0
732,2120052,성동구,커피-음료,1294.0
733,2120052,성동구,한식음식점,1519.0
734,2120052,성동구,치킨전문점,1623.0
735,2110200,동대문구,한식음식점,861.0
736,2110200,동대문구,분식전문점,553.0
737,2110200,동대문구,치킨전문점,810.0
738,2110200,동대문구,중식음식점,780.0
739,2110200,동대문구,호프-간이주점,780.0
740,2110558,마포구,커피-음료,1338.0
741,2110558,마포구,양식음식점,1495.0
742,2110558,마포구,호프-간이주점,1453.0
743,2110558,마포구,한식음식점,1754.0
744,2110558,마포구,중식음식점,1440.0
745,2110558,마포구,패스트푸드점,1446.0
746,2110558,마포구,치킨전문점,1607.0
747,2110558,마포구,분식전문점,1495.0
748,2110558,마포구,육류판매,1440.0
749,2120113,양천구,분식전문점,1734.0
750,2120113,양천구,패스트푸드점,1701.0
751,2120113,양천구,한식음식점,1739.0
752,2120113,양천구,치킨전문점,1874.0
753,2120113,양천구,커피-음료,1413.0
754,2120113,양천구,중식음식점,1734.0
755,2120113,양천구,일식음식점,1523.0
756,2120113,양천구,호프-간이주점,1525.0
757,2120113,양천구,양식음식점,1734.0
758,2120113,양천구,제과점,1890.0
759,2120101,마포구,제과점,1372.0
760,2120101,마포구,커피-음료,1076.0
761,2120101,마포구,호프-간이주점,1143.0
762,2120101,마포구,치킨전문점,1290.0
763,2120101,마포구,중식음식점,1234.0
764,2120101,마포구,일식음식점,1044.0
765,2120101,마포구,양식음식점,1197.0
766,2120101,마포구,한식음식점,1460.0
767,2120101,마포구,육류판매,1143.0
768,2120101,마포구,패스트푸드점,1202.0
769,2120101,마포구,분식전문점,1234.0
770,2120249,강동구,일식음식점,833.0
771,2120249,강동구,중식음식점,990.0
772,2120249,강동구,한식음식점,958.0
773,2120249,강동구,제과점,839.0
774,2120249,강동구,육류판매,952.0
775,2120249,강동구,치킨전문점,1305.0
776,2120249,강동구,양식음식점,952.0
777,2120249,강동구,분식전문점,952.0
778,2120249,강동구,패스트푸드점,1354.0
779,2120249,강동구,호프-간이주점,952.0
780,2120249,강동구,커피-음료,1021.0
781,2110450,은평구,패스트푸드점,1839.0
782,2110450,은평구,육류판매,1339.0
783,2110450,은평구,제과점,1359.0
784,2110450,은평구,커피-음료,1195.0
785,2110450,은평구,양식음식점,1339.0
786,2110450,은평구,한식음식점,1584.0
787,2110450,은평구,분식전문점,1402.0
788,2110450,은평구,중식음식점,1339.0
789,2110450,은평구,호프-간이주점,1402.0
790,2110450,은평구,치킨전문점,1536.0
791,2110315,성북구,한식음식점,1385.0
792,2110315,성북구,패스트푸드점,1594.0
793,2110315,성북구,치킨전문점,1066.0
794,2110315,성북구,커피-음료,1079.0
795,2110315,성북구,호프-간이주점,1219.0
796,2110315,성북구,제과점,1305.0
797,2110315,성북구,분식전문점,1219.0
798,2110315,성북구,육류판매,1219.0
799,2120014,종로구,호프-간이주점,904.0
800,2120014,종로구,분식전문점,867.0
801,2120014,종로구,커피-음료,804.0
802,2120014,종로구,양식음식점,867.0
803,2120014,종로구,육류판매,867.0
804,2120014,종로구,한식음식점,926.0
805,2120014,종로구,치킨전문점,1239.0
806,2120014,종로구,중식음식점,867.0
807,2120014,종로구,제과점,811.0
808,2130054,중구,한식음식점,1138.0
809,2110174,광진구,중식음식점,1442.0
810,2110174,광진구,제과점,1528.0
811,2110174,광진구,치킨전문점,1289.0
812,2110174,광진구,육류판매,1442.0
813,2110174,광진구,커피-음료,1323.0
814,2110174,광진구,한식음식점,1611.0
815,2110174,광진구,호프-간이주점,1442.0
816,2110174,광진구,분식전문점,1442.0
817,2110479,은평구,한식음식점,1429.0
818,2110479,은평구,육류판매,1334.0
819,2110479,은평구,중식음식점,1334.0
820,2110479,은평구,호프-간이주점,1384.0
821,2110479,은평구,커피-음료,1175.0
822,2130178,서대문구,양식음식점,980.0
823,2130178,서대문구,한식음식점,1273.0
824,2130178,서대문구,패스트푸드점,1280.0
825,2130178,서대문구,호프-간이주점,980.0
826,2130178,서대문구,분식전문점,863.0
827,2130178,서대문구,제과점,945.0
828,2130178,서대문구,커피-음료,800.0
829,2130178,서대문구,일식음식점,856.0
830,2110690,구로구,치킨전문점,1393.0
831,2110690,구로구,패스트푸드점,1672.0
832,2110690,구로구,커피-음료,1042.0
833,2110690,구로구,한식음식점,1433.0
834,2110690,구로구,분식전문점,1226.0
835,2110690,구로구,중식음식점,1226.0
836,2110690,구로구,호프-간이주점,1274.0
837,2110690,구로구,일식음식점,1162.0
838,2110690,구로구,육류판매,1274.0
839,2110690,구로구,제과점,1441.0
840,2130235,금천구,일식음식점,820.0
841,2130235,금천구,한식음식점,1185.0
842,2130235,금천구,중식음식점,988.0
843,2130235,금천구,분식전문점,988.0
844,2130235,금천구,치킨전문점,1205.0
845,2130235,금천구,육류판매,988.0
846,2130235,금천구,호프-간이주점,995.0
847,2130235,금천구,패스트푸드점,1105.0
848,2130235,금천구,커피-음료,1026.0
849,2110140,광진구,제과점,1279.0
850,2110140,광진구,패스트푸드점,1777.0
851,2110140,광진구,치킨전문점,1387.0
852,2110140,광진구,중식음식점,1342.0
853,2110140,광진구,육류판매,1279.0
854,2110140,광진구,커피-음료,1148.0
855,2110140,광진구,호프-간이주점,1303.0
856,2110140,광진구,한식음식점,1520.0
857,2130159,노원구,치킨전문점,1331.0
858,2130159,노원구,제과점,919.0
859,2130159,노원구,커피-음료,1108.0
860,2130159,노원구,한식음식점,998.0
861,2130159,노원구,육류판매,1007.0
862,2130159,노원구,분식전문점,1007.0
863,2120158,관악구,분식전문점,870.0
864,2120158,관악구,육류판매,931.0
865,2120158,관악구,패스트푸드점,1350.0
866,2120158,관악구,제과점,918.0
867,2120158,관악구,양식음식점,931.0
868,2120158,관악구,일식음식점,714.0
869,2120158,관악구,중식음식점,870.0
870,2120158,관악구,한식음식점,979.0
871,2120158,관악구,치킨전문점,1078.0
872,2120158,관악구,커피-음료,835.0
873,2120158,관악구,호프-간이주점,931.0
874,2120243,강동구,일식음식점,1011.0
875,2120243,강동구,커피-음료,976.0
876,2120243,강동구,패스트푸드점,1493.0
877,2120243,강동구,제과점,1338.0
878,2120243,강동구,중식음식점,1103.0
879,2120243,강동구,분식전문점,1123.0
880,2120243,강동구,한식음식점,1182.0
881,2120243,강동구,육류판매,1164.0
882,2120243,강동구,치킨전문점,1363.0
883,2120243,강동구,양식음식점,1164.0
884,2120243,강동구,호프-간이주점,1164.0
885,2120063,동대문구,분식전문점,922.0
886,2120063,동대문구,양식음식점,859.0
887,2120063,동대문구,제과점,1023.0
888,2120063,동대문구,호프-간이주점,922.0
889,2120063,동대문구,커피-음료,833.0
890,2120063,동대문구,육류판매,885.0
891,2120063,동대문구,일식음식점,797.0
892,2120063,동대문구,치킨전문점,1113.0
893,2120063,동대문구,중식음식점,885.0
894,2120063,동대문구,한식음식점,918.0
895,2130067,성동구,육류판매,1600.0
896,2130067,성동구,한식음식점,1733.0
897,2130067,성동구,호프-간이주점,1664.0
898,2130067,성동구,일식음식점,1513.0
899,2130067,성동구,치킨전문점,1752.0
900,2130067,성동구,분식전문점,1742.0
901,2130067,성동구,중식음식점,1664.0
902,2130067,성동구,양식음식점,1600.0
903,2130067,성동구,커피-음료,1625.0
904,2110122,성동구,제과점,992.0
905,2110122,성동구,치킨전문점,1323.0
906,2110122,성동구,분식전문점,1184.0
907,2110122,성동구,패스트푸드점,1196.0
908,2110122,성동구,커피-음료,1121.0
909,2110122,성동구,한식음식점,1301.0
910,2110122,성동구,호프-간이주점,1169.0
911,2110404,도봉구,패스트푸드점,1713.0
912,2110404,도봉구,중식음식점,1281.0
913,2110404,도봉구,제과점,1458.0
914,2110404,도봉구,한식음식점,1498.0
915,2110404,도봉구,분식전문점,1281.0
916,2110404,도봉구,육류판매,1281.0
917,2110404,도봉구,호프-간이주점,1305.0
918,2110404,도봉구,치킨전문점,1414.0
919,2110404,도봉구,커피-음료,1068.0
920,2130117,성북구,치킨전문점,1142.0
921,2130117,성북구,분식전문점,840.0
922,2130117,성북구,패스트푸드점,1126.0
923,2130117,성북구,한식음식점,904.0
924,2130117,성북구,호프-간이주점,794.0
925,2130117,성북구,커피-음료,796.0
926,2130117,성북구,육류판매,858.0
927,2130117,성북구,제과점,690.0
928,2110333,성북구,한식음식점,945.0
929,2110333,성북구,육류판매,938.0
930,2110333,성북구,패스트푸드점,1237.0
931,2110333,성북구,분식전문점,938.0
932,2110333,성북구,호프-간이주점,938.0
933,2110333,성북구,커피-음료,944.0
934,2110333,성북구,치킨전문점,1201.0
935,2110706,구로구,패스트푸드점,946.0
936,2110706,구로구,분식전문점,802.0
937,2110706,구로구,호프-간이주점,802.0
938,2110706,구로구,한식음식점,792.0
939,2110706,구로구,제과점,571.0
940,2110706,구로구,커피-음료,789.0
941,2110706,구로구,일식음식점,466.0
942,2110706,구로구,치킨전문점,948.0
943,2110706,구로구,중식음식점,640.0
944,2130318,강동구,치킨전문점,1222.0
945,2130318,강동구,커피-음료,915.0
946,2130318,강동구,중식음식점,927.0
947,2130318,강동구,양식음식점,927.0
948,2130318,강동구,일식음식점,829.0
949,2130318,강동구,분식전문점,972.0
950,2130318,강동구,호프-간이주점,927.0
951,2130318,강동구,패스트푸드점,1270.0
952,2130318,강동구,제과점,836.0
953,2130318,강동구,한식음식점,912.0
954,2110846,동작구,호프-간이주점,1445.0
955,2110846,동작구,패스트푸드점,1780.0
956,2110846,동작구,제과점,1558.0
957,2110846,동작구,커피-음료,1347.0
958,2110846,동작구,분식전문점,1498.0
959,2110846,동작구,중식음식점,1445.0
960,2110846,동작구,육류판매,1445.0
961,2110846,동작구,한식음식점,1667.0
962,2110846,동작구,치킨전문점,1648.0
963,2130057,용산구,분식전문점,875.0
964,2130057,용산구,육류판매,875.0
965,2130057,용산구,한식음식점,1216.0
966,2130057,용산구,호프-간이주점,875.0
967,2130002,종로구,분식전문점,915.0
968,2130002,종로구,제과점,773.0
969,2130002,종로구,치킨전문점,1209.0
970,2130002,종로구,육류판매,915.0
971,2130002,종로구,양식음식점,915.0
972,2130002,종로구,패스트푸드점,1286.0
973,2130002,종로구,커피-음료,862.0
974,2130002,종로구,한식음식점,999.0
975,2130002,종로구,호프-간이주점,915.0
976,2130002,종로구,일식음식점,809.0
977,2130110,중랑구,중식음식점,1113.0
978,2130110,중랑구,분식전문점,1169.0
979,2130110,중랑구,제과점,984.0
980,2130110,중랑구,커피-음료,915.0
981,2130110,중랑구,육류판매,1151.0
982,2130110,중랑구,한식음식점,1110.0
983,2130110,중랑구,치킨전문점,1189.0
984,2130110,중랑구,양식음식점,1113.0
985,2130110,중랑구,호프-간이주점,1169.0
986,2110571,마포구,커피-음료,1155.0
987,2110571,마포구,한식음식점,1324.0
988,2110571,마포구,분식전문점,1112.0
989,2110571,마포구,치킨전문점,1535.0
990,2130152,도봉구,한식음식점,1455.0
991,2130152,도봉구,커피-음료,1183.0
992,2130152,도봉구,육류판매,1201.0
993,2130152,도봉구,양식음식점,1201.0
994,2130152,도봉구,치킨전문점,1337.0
995,2130152,도봉구,호프-간이주점,1201.0
996,2110869,관악구,치킨전문점,1294.0
997,2110869,관악구,커피-음료,1019.0
998,2110869,관악구,호프-간이주점,1118.0
999,2110869,관악구,한식음식점,1299.0
1000,2110869,관악구,일식음식점,972.0
1001,2110869,관악구,육류판매,1118.0
1002,2110869,관악구,중식음식점,1118.0
1003,2110869,관악구,분식전문점,1146.0
1004,2120056,광진구,분식전문점,1473.0
1005,2120056,광진구,육류판매,1543.0
1006,2120056,광진구,커피-음료,1382.0
1007,2120056,광진구,일식음식점,1287.0
