,점포수,유사업종점포수,개업점포수,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명,서비스업종명,월예상매출
93746,8.0,9.0,0.0,0.0,82.0,2.0,1.0,6.0,0.0,9.0,3226.5,1283.0,621090.0,277463.0,343627.0,91989.0,84664,113528,105095.0,78254.0,147561.0,94392.0,126493.0,107648,111610.0,123402.0,57547.0,90973.0,95209.0,94479,95046.0,94822.0,80453.0,70109.0,5.0,강남구,일식음식점,3.0
93747,4.0,4.0,0.0,0.0,82.0,2.0,1.0,6.0,0.0,9.0,3226.5,1283.0,621090.0,277463.0,343627.0,91989.0,84664,113528,105095.0,78254.0,147561.0,94392.0,126493.0,107648,111610.0,123402.0,57547.0,90973.0,95209.0,94479,95046.0,94822.0,80453.0,70109.0,7.0,강남구,중식음식점,3.0
93748,13.0,15.0,0.0,1.0,82.0,2.0,1.0,6.0,0.0,9.0,3226.5,1283.0,621090.0,277463.0,343627.0,91989.0,84664,113528,105095.0,78254.0,147561.0,94392.0,126493.0,107648,111610.0,123402.0,57547.0,90973.0,95209.0,94479,95046.0,94822.0,80453.0,70109.0,4.0,강남구,분식전문점,3.0
93749,6.0,8.0,0.0,0.0,82.0,2.0,1.0,6.0,0.0,9.0,3226.5,1283.0,621090.0,277463.0,343627.0,91989.0,84664,113528,105095.0,78254.0,147561.0,94392.0,126493.0,107648,111610.0,123402.0,57547.0,90973.0,95209.0,94479,95046.0,94822.0,80453.0,70109.0,5.0,강남구,제과점,0.0
93750,3.0,5.0,0.0,0.0,82.0,2.0,1.0,6.0,0.0,9.0,3226.5,1283.0,621090.0,277463.0,343627.0,91989.0,84664,113528,105095.0,78254.0,147561.0,94392.0,126493.0,107648,111610.0,123402.0,57547.0,90973.0,95209.0,94479,95046.0,94822.0,80453.0,70109.0,5.0,강남구,치킨전문점,5.0
93820,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2495.0,1949.0,865622.0,435484.0,430138.0,48600.0,194436,241949,157977.0,84326.0,138333.0,173578.0,175859.0,145346,143010.0,145401.0,82428.0,128807.0,138548.0,137274,138075.0,135439.0,99830.0,87652.0,3.0,강남구,호프-간이주점,3.0
93821,7.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2495.0,1949.0,865622.0,435484.0,430138.0,48600.0,194436,241949,157977.0,84326.0,138333.0,173578.0,175859.0,145346,143010.0,145401.0,82428.0,128807.0,138548.0,137274,138075.0,135439.0,99830.0,87652.0,3.0,강남구,양식음식점,3.0
93822,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,917.0,536.0,332778.0,164837.0,167940.0,36704.0,61514,77947,60072.0,37766.0,58775.0,68681.0,64257.0,52756,53895.0,59161.0,34029.0,48930.0,51288.0,51503,51453.0,51155.0,39903.0,38546.0,7.0,강남구,한식음식점,1.0
93823,1.0,4.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,2.0,2838.0,4401.0,1020407.0,478687.0,541720.0,181445.0,119531,178082,172791.0,150035.0,218523.0,347000.0,235778.0,111592,95916.0,116846.0,113278.0,148168.0,148784.0,147645,147864.0,146792.0,140511.0,140644.0,5.0,강남구,치킨전문점,3.0
93824,1.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,2.0,2838.0,4401.0,1020407.0,478687.0,541720.0,181445.0,119531,178082,172791.0,150035.0,218523.0,347000.0,235778.0,111592,95916.0,116846.0,113278.0,148168.0,148784.0,147645,147864.0,146792.0,140511.0,140644.0,5.0,강남구,중식음식점,3.0
93993,5.0,5.0,0.0,1.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,6.0,강남구,중식음식점,3.0
93994,3.0,3.0,0.0,1.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,1.0,강남구,제과점,0.0
93995,13.5,16.5,1.0,1.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,7.0,강남구,한식음식점,1.0
93996,11.0,16.5,0.0,0.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,6.0,강남구,커피-음료,3.0
93997,9.0,9.0,0.0,0.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,7.0,강남구,양식음식점,3.0
93998,2.0,4.0,0.0,0.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,5.0,강남구,패스트푸드점,3.0
93999,10.0,11.0,0.0,1.0,37.0,4.0,2.0,10.0,0.0,2.0,3226.5,1426.0,797309.0,409234.0,388076.0,42386.0,158415,213160,151571.0,93589.0,138188.0,118047.0,156217.0,143077,141983.0,157592.0,80396.0,115358.0,126328.0,126002,126978.0,126150.0,93701.0,82793.0,6.0,강남구,분식전문점,3.0
94000,13.5,16.5,0.0,0.0,39.0,1.0,2.0,8.0,1.0,2.0,3226.5,21.0,117596.0,56907.0,60690.0,8698.0,29493,31894,22106.0,12516.0,12889.0,5922.0,19433.0,26962,29290.0,28333.0,7656.0,16038.0,16719.0,17476,19030.0,19141.0,15474.0,13717.0,7.0,강남구,커피-음료,3.0
94001,13.5,16.5,0.0,0.0,39.0,1.0,2.0,8.0,1.0,2.0,3226.5,21.0,117596.0,56907.0,60690.0,8698.0,29493,31894,22106.0,12516.0,12889.0,5922.0,19433.0,26962,29290.0,28333.0,7656.0,16038.0,16719.0,17476,19030.0,19141.0,15474.0,13717.0,7.0,강남구,제과점,0.0
94002,13.5,16.5,0.0,1.0,39.0,1.0,2.0,8.0,1.0,2.0,3226.5,21.0,117596.0,56907.0,60690.0,8698.0,29493,31894,22106.0,12516.0,12889.0,5922.0,19433.0,26962,29290.0,28333.0,7656.0,16038.0,16719.0,17476,19030.0,19141.0,15474.0,13717.0,7.0,강남구,양식음식점,3.0
94003,13.0,16.5,0.0,1.0,39.0,1.0,2.0,8.0,1.0,2.0,3226.5,21.0,117596.0,56907.0,60690.0,8698.0,29493,31894,22106.0,12516.0,12889.0,5922.0,19433.0,26962,29290.0,28333.0,7656.0,16038.0,16719.0,17476,19030.0,19141.0,15474.0,13717.0,7.0,강남구,일식음식점,3.0
94004,1.0,5.0,1.0,1.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,4.0,강남구,치킨전문점,5.0
94005,11.0,14.0,1.0,1.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,7.0,강남구,호프-간이주점,3.0
94006,13.5,16.5,1.0,1.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,7.0,강남구,한식음식점,3.0
94007,6.0,6.0,1.0,0.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,1.0,강남구,육류판매,3.0
94008,13.5,16.5,1.0,0.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,5.0,강남구,일식음식점,3.0
94009,9.0,9.0,1.0,1.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,7.0,강남구,중식음식점,3.0
94010,13.5,16.5,1.0,1.0,29.0,1.0,1.0,6.0,0.0,3.0,3226.5,4273.0,1459955.0,744889.0,715066.0,91957.0,289093,290973,259048.5,169710.0,226190.0,252876.0,291873.0,203391,204755.25,270650.0,141268.0,212287.0,226150.0,227022,230492.25,229265.0,174526.0,158013.0,4.0,강남구,커피-음료,3.0
94011,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,917.0,3962.0,768109.0,373992.0,394116.0,38465.0,181876,212315,125771.0,83238.0,126444.0,199129.0,167497.0,106882,103910.0,109265.0,81426.0,113779.0,118914.0,116949,117171.0,114531.0,95064.0,91701.0,1.0,강남구,일식음식점,3.0
94012,8.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,917.0,3962.0,768109.0,373992.0,394116.0,38465.0,181876,212315,125771.0,83238.0,126444.0,199129.0,167497.0,106882,103910.0,109265.0,81426.0,113779.0,118914.0,116949,117171.0,114531.0,95064.0,91701.0,6.0,강남구,한식음식점,1.0
94165,13.5,16.5,1.0,1.0,97.0,1.0,2.0,4.0,0.0,5.0,3226.5,1182.0,1395647.0,652254.0,743392.0,93945.0,289209,290973,231567.0,147490.0,210535.0,177447.0,245716.0,203391,204755.25,277593.375,144220.0,186505.0,206612.0,208369,211545.0,219947.0,205383.0,157284.0,7.0,강남구,커피-음료,3.0
94166,13.5,16.5,1.0,1.0,97.0,1.0,2.0,4.0,0.0,5.0,3226.5,1182.0,1395647.0,652254.0,743392.0,93945.0,289209,290973,231567.0,147490.0,210535.0,177447.0,245716.0,203391,204755.25,277593.375,144220.0,186505.0,206612.0,208369,211545.0,219947.0,205383.0,157284.0,7.0,강남구,한식음식점,3.0
94167,5.0,10.0,0.0,0.0,97.0,1.0,2.0,4.0,0.0,5.0,3226.5,1182.0,1395647.0,652254.0,743392.0,93945.0,289209,290973,231567.0,147490.0,210535.0,177447.0,245716.0,203391,204755.25,277593.375,144220.0,186505.0,206612.0,208369,211545.0,219947.0,205383.0,157284.0,7.0,강남구,패스트푸드점,3.0
94168,13.5,16.5,1.0,0.0,97.0,1.0,2.0,4.0,0.0,5.0,3226.5,1182.0,1395647.0,652254.0,743392.0,93945.0,289209,290973,231567.0,147490.0,210535.0,177447.0,245716.0,203391,204755.25,277593.375,144220.0,186505.0,206612.0,208369,211545.0,219947.0,205383.0,157284.0,4.0,강남구,분식전문점,3.0
94266,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,286.0,1843.0,380718.0,185955.0,194763.0,39128.0,67847,85101,67197.0,50832.0,70615.0,108333.0,82641.0,44400,42438.0,54452.0,48452.0,56024.0,57198.0,56427,56388.0,55802.0,49579.0,49300.0,3.0,강남구,분식전문점,1.0
94267,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,286.0,1843.0,380718.0,185955.0,194763.0,39128.0,67847,85101,67197.0,50832.0,70615.0,108333.0,82641.0,44400,42438.0,54452.0,48452.0,56024.0,57198.0,56427,56388.0,55802.0,49579.0,49300.0,1.0,강남구,호프-간이주점,1.0
94330,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,497.0,1200.0,521029.0,260936.0,260094.0,27040.0,133358,137799,83166.0,57714.0,81951.0,92699.0,94833.0,72007,73583.0,113570.0,74338.0,74002.0,77969.0,76931,78586.0,82324.0,71971.0,59244.0,2.0,강남구,제과점,0.0
94331,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,497.0,1200.0,521029.0,260936.0,260094.0,27040.0,133358,137799,83166.0,57714.0,81951.0,92699.0,94833.0,72007,73583.0,113570.0,74338.0,74002.0,77969.0,76931,78586.0,82324.0,71971.0,59244.0,0.0,강남구,커피-음료,3.0
94332,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,497.0,1200.0,521029.0,260936.0,260094.0,27040.0,133358,137799,83166.0,57714.0,81951.0,92699.0,94833.0,72007,73583.0,113570.0,74338.0,74002.0,77969.0,76931,78586.0,82324.0,71971.0,59244.0,7.0,강남구,양식음식점,3.0
94333,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,497.0,1200.0,521029.0,260936.0,260094.0,27040.0,133358,137799,83166.0,57714.0,81951.0,92699.0,94833.0,72007,73583.0,113570.0,74338.0,74002.0,77969.0,76931,78586.0,82324.0,71971.0,59244.0,7.0,강남구,중식음식점,3.0
94334,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,128.0,32.0,165788.0,70918.0,94869.0,35083.0,16743,21006,41589.0,23741.0,27627.0,28481.0,30716.0,22081,26544.0,36386.0,21580.0,22977.0,22743.0,22585,22776.0,23222.0,25993.0,25493.0,7.0,강남구,패스트푸드점,1.0
94335,0.0,2.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,128.0,32.0,165788.0,70918.0,94869.0,35083.0,16743,21006,41589.0,23741.0,27627.0,28481.0,30716.0,22081,26544.0,36386.0,21580.0,22977.0,22743.0,22585,22776.0,23222.0,25993.0,25493.0,3.0,강남구,치킨전문점,1.0
94336,5.0,5.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,128.0,32.0,165788.0,70918.0,94869.0,35083.0,16743,21006,41589.0,23741.0,27627.0,28481.0,30716.0,22081,26544.0,36386.0,21580.0,22977.0,22743.0,22585,22776.0,23222.0,25993.0,25493.0,7.0,강남구,육류판매,1.0
94431,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1593.0,2160.0,875076.0,455995.0,419081.0,44841.0,182724,243476,158788.0,94435.0,150815.0,159022.0,179756.0,144264,143275.0,157933.0,90824.0,129763.0,139713.0,137522,137287.0,136018.0,102894.0,91878.0,2.0,강남구,육류판매,5.0
94432,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1593.0,2160.0,875076.0,455995.0,419081.0,44841.0,182724,243476,158788.0,94435.0,150815.0,159022.0,179756.0,144264,143275.0,157933.0,90824.0,129763.0,139713.0,137522,137287.0,136018.0,102894.0,91878.0,1.0,강남구,호프-간이주점,5.0
94433,13.5,16.5,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1593.0,2160.0,875076.0,455995.0,419081.0,44841.0,182724,243476,158788.0,94435.0,150815.0,159022.0,179756.0,144264,143275.0,157933.0,90824.0,129763.0,139713.0,137522,137287.0,136018.0,102894.0,91878.0,7.0,강남구,한식음식점,1.0
94434,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1593.0,2160.0,875076.0,455995.0,419081.0,44841.0,182724,243476,158788.0,94435.0,150815.0,159022.0,179756.0,144264,143275.0,157933.0,90824.0,129763.0,139713.0,137522,137287.0,136018.0,102894.0,91878.0,4.0,강남구,일식음식점,3.0
94435,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1593.0,2160.0,875076.0,455995.0,419081.0,44841.0,182724,243476,158788.0,94435.0,150815.0,159022.0,179756.0,144264,143275.0,157933.0,90824.0,129763.0,139713.0,137522,137287.0,136018.0,102894.0,91878.0,3.0,강남구,제과점,0.0
94519,13.5,16.5,0.0,1.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,3.0,강남구,양식음식점,3.0
94520,13.5,16.5,1.0,1.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,5.0,강남구,커피-음료,3.0
94521,13.5,16.5,1.0,1.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,7.0,강남구,한식음식점,3.0
94522,6.0,12.0,0.0,0.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,7.0,강남구,패스트푸드점,3.0
94523,5.0,5.0,1.0,0.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,5.0,강남구,육류판매,3.0
94524,5.0,12.0,0.0,0.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,7.0,강남구,제과점,0.0
94525,13.5,16.5,1.0,1.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,7.0,강남구,호프-간이주점,3.0
94526,13.5,16.5,1.0,1.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,6.0,강남구,일식음식점,3.0
94527,13.5,15.0,0.0,1.0,139.0,1.0,2.0,9.0,1.0,16.0,3226.5,3905.0,1585510.875,761965.5,824092.5,143013.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,7.0,강남구,중식음식점,3.0
94616,13.5,16.5,1.0,1.0,78.0,1.0,2.0,21.0,1.0,6.0,3226.5,421.0,1064798.0,556965.0,507833.0,79229.0,231692,287400,202059.0,120940.0,143481.0,66883.0,234741.0,203391,204755.25,226182.0,70633.0,163617.0,179130.0,177128,179917.0,176226.0,102093.0,86686.0,7.0,강남구,한식음식점,1.0
94617,13.5,16.5,1.0,1.0,78.0,1.0,2.0,21.0,1.0,6.0,3226.5,421.0,1064798.0,556965.0,507833.0,79229.0,231692,287400,202059.0,120940.0,143481.0,66883.0,234741.0,203391,204755.25,226182.0,70633.0,163617.0,179130.0,177128,179917.0,176226.0,102093.0,86686.0,7.0,강남구,커피-음료,3.0
94618,13.5,16.5,1.0,1.0,78.0,1.0,2.0,21.0,1.0,6.0,3226.5,421.0,1064798.0,556965.0,507833.0,79229.0,231692,287400,202059.0,120940.0,143481.0,66883.0,234741.0,203391,204755.25,226182.0,70633.0,163617.0,179130.0,177128,179917.0,176226.0,102093.0,86686.0,7.0,강남구,일식음식점,3.0
94619,13.5,16.5,0.0,0.0,78.0,1.0,2.0,21.0,1.0,6.0,3226.5,421.0,1064798.0,556965.0,507833.0,79229.0,231692,287400,202059.0,120940.0,143481.0,66883.0,234741.0,203391,204755.25,226182.0,70633.0,163617.0,179130.0,177128,179917.0,176226.0,102093.0,86686.0,7.0,강남구,중식음식점,3.0
94620,13.5,16.5,1.0,1.0,78.0,1.0,2.0,21.0,1.0,6.0,3226.5,421.0,1064798.0,556965.0,507833.0,79229.0,231692,287400,202059.0,120940.0,143481.0,66883.0,234741.0,203391,204755.25,226182.0,70633.0,163617.0,179130.0,177128,179917.0,176226.0,102093.0,86686.0,7.0,강남구,양식음식점,3.0
94621,4.0,8.0,0.0,0.0,78.0,1.0,2.0,21.0,1.0,6.0,3226.5,421.0,1064798.0,556965.0,507833.0,79229.0,231692,287400,202059.0,120940.0,143481.0,66883.0,234741.0,203391,204755.25,226182.0,70633.0,163617.0,179130.0,177128,179917.0,176226.0,102093.0,86686.0,7.0,강남구,패스트푸드점,3.0
94622,3.0,3.0,0.0,0.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,7.0,강남구,중식음식점,3.0
94623,6.0,14.0,0.0,0.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,7.0,강남구,제과점,0.0
94624,3.0,6.0,1.0,0.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,7.0,강남구,양식음식점,3.0
94625,3.0,9.0,0.0,1.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,5.0,강남구,패스트푸드점,3.0
94626,10.0,16.5,0.0,0.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,7.0,강남구,분식전문점,3.0
94627,5.0,6.0,0.0,0.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,7.0,강남구,일식음식점,3.0
94628,4.0,8.0,1.0,0.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,6.0,강남구,치킨전문점,3.0
94629,13.5,16.5,1.0,1.0,69.0,0.0,1.0,3.0,1.0,8.0,1724.0,1772.0,982721.0,433596.0,549124.0,201150.75,121541,127939,221111.0,136161.0,166873.0,160731.0,170625.0,147595,168385.0,218955.0,116430.0,136980.0,138038.0,136883,139959.0,143654.0,149801.0,137409.0,7.0,강남구,한식음식점,1.0
94705,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1470.0,956.0,519488.0,252840.0,266649.0,27414.0,131179,141631,88514.0,49391.0,81360.0,75928.0,101642.0,91401,97102.0,103635.0,49782.0,75382.0,81830.0,81688,81854.0,80943.0,63579.0,54214.0,4.0,강남구,패스트푸드점,3.0
94706,7.0,12.0,0.0,1.0,81.0,1.0,2.0,17.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,130777.0,289209,290973,259048.5,211046.0,257038.0,307531.0,327004.5,203391,204755.25,277593.375,172703.0,228691.5,230372.625,230721,230492.25,229510.5,198056.0,180279.0,7.0,강남구,패스트푸드점,3.0
94707,13.5,16.5,1.0,1.0,81.0,1.0,2.0,17.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,130777.0,289209,290973,259048.5,211046.0,257038.0,307531.0,327004.5,203391,204755.25,277593.375,172703.0,228691.5,230372.625,230721,230492.25,229510.5,198056.0,180279.0,5.0,강남구,분식전문점,3.0
94708,13.5,16.5,0.0,1.0,81.0,1.0,2.0,17.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,130777.0,289209,290973,259048.5,211046.0,257038.0,307531.0,327004.5,203391,204755.25,277593.375,172703.0,228691.5,230372.625,230721,230492.25,229510.5,198056.0,180279.0,6.0,강남구,호프-간이주점,3.0
94709,13.5,16.5,0.0,0.0,81.0,1.0,2.0,17.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,130777.0,289209,290973,259048.5,211046.0,257038.0,307531.0,327004.5,203391,204755.25,277593.375,172703.0,228691.5,230372.625,230721,230492.25,229510.5,198056.0,180279.0,7.0,강남구,일식음식점,3.0
94710,9.0,16.5,1.0,0.0,81.0,1.0,2.0,17.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,130777.0,289209,290973,259048.5,211046.0,257038.0,307531.0,327004.5,203391,204755.25,277593.375,172703.0,228691.5,230372.625,230721,230492.25,229510.5,198056.0,180279.0,6.0,강남구,치킨전문점,5.0
94711,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345.0,135.0,62778.0,30133.0,32646.0,5136.0,9434,13585,11193.0,8441.0,14990.0,7934.0,13270.0,10505,10690.0,13786.0,6595.0,8846.0,9333.0,9387,9492.0,9543.0,8719.0,7458.0,7.0,강남구,한식음식점,1.0
